,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Doncaster Rovers,46.0,25.0,9.0,12.0,62.0,44.0,84.0,24
1,2,AFC Bournemouth,46.0,24.0,11.0,11.0,76.0,53.0,83.0,24
2,3,Brentford,46.0,21.0,16.0,9.0,62.0,47.0,79.0,24
3,4,Yeovil Town,46.0,23.0,8.0,15.0,71.0,56.0,77.0,24
4,5,Sheffield United,46.0,19.0,18.0,9.0,56.0,42.0,75.0,24
5,6,Swindon Town,46.0,20.0,14.0,12.0,72.0,39.0,74.0,24
6,7,Leyton Orient,46.0,21.0,8.0,17.0,55.0,48.0,71.0,24
7,8,MK Dons,46.0,19.0,13.0,14.0,62.0,45.0,70.0,24
8,9,Walsall,46.0,17.0,17.0,12.0,65.0,58.0,68.0,24
9,10,Crawley Town,46.0,18.0,14.0,14.0,59.0,58.0,68.0,24
10,11,Tranmere Rovers,46.0,19.0,10.0,17.0,58.0,48.0,67.0,24
11,12,Notts County,46.0,16.0,17.0,13.0,61.0,49.0,65.0,24
12,13,Crewe Alexandra,46.0,18.0,10.0,18.0,54.0,62.0,64.0,24
13,14,Preston North End,46.0,14.0,17.0,15.0,54.0,49.0,59.0,24
14,15,Coventry City,46.0,18.0,11.0,17.0,66.0,59.0,55.0,24
15,16,Shrewsbury Town,46.0,13.0,16.0,17.0,54.0,60.0,55.0,24
16,17,Carlisle United,46.0,14.0,13.0,19.0,56.0,77.0,55.0,24
17,18,Stevenage,46.0,15.0,9.0,22.0,47.0,64.0,54.0,24
18,19,Oldham Athletic,46.0,14.0,9.0,23.0,46.0,59.0,51.0,24
19,20,Colchester,46.0,14.0,9.0,23.0,47.0,68.0,51.0,24
20,21,Scunthorpe United,46.0,13.0,9.0,24.0,49.0,73.0,48.0,24
21,22,Bury,46.0,9.0,14.0,23.0,45.0,73.0,41.0,24
22,23,Hartlepool United,46.0,9.0,14.0,23.0,39.0,67.0,41.0,24
23,24,Portsmouth,46.0,10.0,12.0,24.0,51.0,69.0,32.0,24
