,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Preston North End,46.0,28.0,11.0,7.0,74.0,37.0,95.0,24
1,2,Burnley,46.0,25.0,13.0,8.0,69.0,47.0,88.0,24
2,3,Gillingham,46.0,25.0,10.0,11.0,79.0,48.0,85.0,24
3,4,Wigan Athletic,46.0,22.0,17.0,7.0,72.0,38.0,83.0,24
4,5,Millwall,46.0,23.0,13.0,10.0,76.0,50.0,82.0,24
5,6,Stoke City,46.0,23.0,13.0,10.0,68.0,42.0,82.0,24
6,7,Bristol Rovers,46.0,23.0,11.0,12.0,69.0,45.0,80.0,24
7,8,Notts County,46.0,18.0,11.0,17.0,61.0,55.0,65.0,24
8,9,Bristol City,46.0,15.0,19.0,12.0,59.0,57.0,64.0,24
9,10,Reading,46.0,16.0,14.0,16.0,57.0,63.0,62.0,24
10,11,Wrexham,46.0,17.0,11.0,18.0,52.0,61.0,62.0,24
11,12,Wycombe Wanderers,46.0,16.0,13.0,17.0,56.0,53.0,61.0,24
12,13,Luton Town,46.0,17.0,10.0,19.0,61.0,65.0,61.0,24
13,14,Oldham Athletic,46.0,16.0,12.0,18.0,50.0,55.0,60.0,24
14,15,Bury,46.0,13.0,18.0,15.0,61.0,64.0,57.0,24
15,16,AFC Bournemouth,46.0,16.0,9.0,21.0,59.0,62.0,57.0,24
16,17,Brentford,46.0,13.0,13.0,20.0,47.0,61.0,52.0,24
17,18,Colchester,46.0,14.0,10.0,22.0,59.0,82.0,52.0,24
18,19,Cambridge United,46.0,12.0,12.0,22.0,64.0,65.0,48.0,24
19,20,Oxford United,46.0,12.0,9.0,25.0,43.0,73.0,45.0,24
20,21,Cardiff City,46.0,9.0,17.0,20.0,45.0,67.0,44.0,24
21,22,Blackpool,46.0,8.0,17.0,21.0,49.0,77.0,41.0,24
22,23,Scunthorpe United,46.0,9.0,12.0,25.0,40.0,74.0,39.0,24
23,24,Chesterfield,46.0,7.0,15.0,24.0,34.0,63.0,36.0,24
