,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Southend United,46.0,23.0,13.0,10.0,72.0,43.0,82.0,24
1,2,Colchester,46.0,22.0,13.0,11.0,58.0,40.0,79.0,24
2,3,Brentford,46.0,20.0,16.0,10.0,72.0,52.0,76.0,24
3,4,Huddersfield Town,46.0,19.0,16.0,11.0,72.0,59.0,73.0,24
4,5,Barnsley,46.0,18.0,18.0,10.0,62.0,44.0,72.0,24
5,6,Swansea City,46.0,18.0,17.0,11.0,78.0,55.0,71.0,24
6,7,Nottingham Forest,46.0,19.0,12.0,15.0,67.0,52.0,69.0,24
7,8,Doncaster Rovers,46.0,20.0,9.0,17.0,55.0,51.0,69.0,24
8,9,Bristol City,46.0,18.0,11.0,17.0,66.0,62.0,65.0,24
9,10,Oldham Athletic,46.0,18.0,11.0,17.0,58.0,60.0,65.0,24
10,11,Bradford City,46.0,14.0,19.0,13.0,51.0,49.0,61.0,24
11,12,Scunthorpe United,46.0,15.0,15.0,16.0,68.0,73.0,60.0,24
12,13,Port Vale,46.0,16.0,12.0,18.0,49.0,54.0,60.0,24
13,14,Gillingham,46.0,16.0,12.0,18.0,50.0,64.0,60.0,24
14,15,Yeovil Town,46.0,15.0,11.0,20.0,54.0,62.0,56.0,24
15,16,Chesterfield,46.0,14.0,14.0,18.0,63.0,73.0,56.0,24
16,17,AFC Bournemouth,46.0,12.0,19.0,15.0,49.0,53.0,55.0,24
17,18,Tranmere Rovers,46.0,13.0,15.0,18.0,50.0,52.0,54.0,24
18,19,Blackpool,46.0,12.0,17.0,17.0,56.0,64.0,53.0,24
19,20,Rotherham,46.0,12.0,16.0,18.0,52.0,62.0,52.0,24
20,21,Hartlepool United,46.0,11.0,17.0,18.0,44.0,59.0,50.0,24
21,22,MK Dons,46.0,12.0,14.0,20.0,45.0,66.0,50.0,24
22,23,Swindon Town,46.0,11.0,15.0,20.0,46.0,65.0,48.0,24
23,24,Walsall,46.0,11.0,14.0,21.0,47.0,70.0,47.0,24
