,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Metz,38,22,10,6,54,22,76,20
1,2,Caen,38,19,14,5,65,40,71,20
2,3,RC Strasbourg,38,19,13,6,47,33,70,20
3,4,Amiens SC,38,21,6,11,57,42,69,20
4,5,Grenoble,38,15,14,9,51,39,59,20
5,6,Le Havre,38,15,11,12,52,38,56,20
6,7,Châteauroux,38,15,9,14,42,44,54,20
7,8,Dijon,38,14,12,12,44,47,54,20
8,9,Bastia,38,14,11,13,52,49,53,20
9,10,Gueugnon,38,13,9,16,47,52,48,20
10,11,Stade de Reims,38,12,11,15,43,46,47,20
11,12,AC Ajaccio,38,12,11,15,44,50,47,20
12,13,Guingamp,38,11,13,14,45,44,46,20
13,14,Brest,38,10,15,13,40,40,45,20
14,15,Montpellier,38,11,11,16,41,48,44,20
15,16,Chamois Niortais,38,10,14,14,36,44,44,20
16,17,FC Libourne Saint-Seurin,38,12,8,18,43,52,44,20
17,18,Créteil-Lusitanos,38,9,13,16,33,50,40,20
18,19,FC Istres,38,8,11,19,35,63,35,20
19,20,Tours,38,6,8,24,30,58,26,20
