,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Red Bull Salzburg,36,22,10,4,68,27,76,10
1,2,Austria Wien,36,23,6,7,60,34,75,10
2,3,Rapid Wien,36,21,10,5,80,38,73,10
3,4,Sturm Graz,36,16,10,10,50,36,58,10
4,5,SC Wiener Neustadt,36,13,8,15,54,58,47,10
5,6,SV Mattersburg,36,12,5,19,45,71,41,10
6,7,LASK Linz,36,9,13,14,59,70,40,10
7,8,SV Ried,36,10,8,18,39,47,38,10
8,9,Kapfenberger SV,36,8,9,19,44,67,33,10
9,10,Austria Kärnten,36,2,9,25,29,80,15,10
