,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Grazer AK,36,21,9,6,62,32,72,10
1,2,Austria Wien,36,21,8,7,63,31,71,10
2,3,FC Superfund,36,17,12,7,59,41,63,10
3,4,Rapid Wien,36,16,9,11,50,47,57,10
4,5,SC Bregenz,36,11,12,13,47,58,45,10
5,6,Admira Wacker Mödling,36,11,9,16,42,49,42,10
6,7,Austria Salzburg,36,11,5,20,44,48,38,10
7,8,SV Mattersburg,36,9,10,17,39,61,37,10
8,9,Sturm Graz,36,8,11,17,39,52,35,10
9,10,Kelag Kärnten,36,7,11,18,36,62,32,10
