,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Red Bull Salzburg,36,22,9,5,72,25,75,10
1,2,SV Ried,36,15,11,10,47,42,56,10
2,3,SV Mattersburg,36,16,7,13,61,58,55,10
3,4,Rapid Wien,36,14,10,12,55,49,52,10
4,5,ASKÖ Pasching,36,14,10,12,47,41,52,10
5,6,Sturm Graz,36,16,6,14,40,40,51,10
6,7,Austria Wien,36,11,12,13,43,43,45,10
7,8,SCR Altach,36,11,5,20,45,64,38,10
8,9,Grazer AK,36,8,10,18,43,67,34,10
9,10,Wacker Innsbruck,36,8,10,18,40,64,34,10
