,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Red Bull Salzburg,36,21,11,4,71,33,74,10
1,2,Rapid Wien,36,20,5,11,66,42,65,10
2,3,Austria Wien,36,17,8,11,65,48,59,10
3,4,Admira Wacker,36,13,11,12,45,51,50,10
4,5,Sturm Graz,36,12,12,12,40,40,48,10
5,6,Wolfsberger AC,36,11,10,15,33,36,43,10
6,7,SV Ried,36,11,9,16,36,52,42,10
7,8,SCR Altach,36,11,7,18,39,49,40,10
8,9,SV Mattersburg,36,10,9,17,40,70,39,10
9,10,SV Grödig,36,9,8,19,42,56,35,10
