,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Red Bull Salzburg,36,22,7,7,99,42,73,10
1,2,Rapid Wien,36,19,10,7,68,38,67,10
2,3,SCR Altach,36,17,8,11,50,49,59,10
3,4,Sturm Graz,36,16,10,10,57,41,58,10
4,5,Wolfsberger AC,36,16,4,16,44,50,52,10
5,6,SV Ried,36,12,8,16,49,51,44,10
6,7,Austria Wien,36,10,13,13,45,51,43,10
7,8,SV Grödig,36,10,7,19,46,65,37,10
8,9,Admira Wacker,36,7,13,16,32,61,34,10
9,10,SC Wiener Neustadt,36,7,8,21,37,79,29,10
