,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Carpi,42.0,22.0,12.0,8.0,66.0,39.0,78.0,32
1,2,Benevento,42.0,20.0,14.0,8.0,64.0,40.0,74.0,32
2,3,Carpi,42.0,21.0,11.0,10.0,57.0,42.0,74.0,32
3,4,Frosinone,42.0,15.0,20.0,7.0,54.0,40.0,65.0,32
4,5,Benevento,42.0,18.0,12.0,12.0,56.0,42.0,65.0,32
5,6,Perugia,42.0,19.0,6.0,17.0,60.0,54.0,63.0,32
6,7,Benevento,42.0,16.0,14.0,12.0,41.0,40.0,62.0,32
7,8,Spezia,42.0,15.0,15.0,12.0,38.0,34.0,60.0,32
8,9,Cittadella,42.0,15.0,11.0,16.0,48.0,50.0,56.0,32
9,10,Carpi,42.0,13.0,15.0,14.0,44.0,44.0,54.0,32
10,11,SPAL 2013,42.0,13.0,15.0,14.0,54.0,51.0,54.0,32
11,12,Hellas Verona,42.0,13.0,14.0,15.0,39.0,44.0,53.0,32
12,13,Frosinone,42.0,12.0,17.0,13.0,51.0,48.0,53.0,32
13,14,Perugia,42.0,13.0,13.0,16.0,40.0,55.0,50.0,32
14,15,Benevento,42.0,11.0,17.0,14.0,49.0,58.0,50.0,32
15,16,Cittadella,42.0,10.0,19.0,13.0,44.0,49.0,49.0,32
16,17,Carpi,42.0,10.0,19.0,13.0,35.0,45.0,49.0,32
17,18,Spezia,42.0,13.0,10.0,19.0,42.0,53.0,49.0,32
18,19,Novara,42.0,10.0,14.0,18.0,45.0,55.0,44.0,32
19,20,Salernitana,42.0,9.0,14.0,19.0,33.0,52.0,41.0,32
20,21,Virtus Entella,42.0,6.0,21.0,15.0,23.0,36.0,35.0,32
21,22,FC Bari 1908,42.0,6.0,21.0,15.0,38.0,50.0,32.0,32
22,23,AC Cesena,,,,,,,,32
23,24,Avellino,,,,,,,,32
24,25,Brescia,,,,,,,,32
25,26,Ascoli,,,,,,,,32
26,27,Pro Vercelli,,,,,,,,32
27,28,Ternana,,,,,,,,32
28,29,Trapani,,,,,,,,32
29,30,Vicenza Calcio,,,,,,,,32
30,31,Pisa,,,,,,,,32
31,32,Latina,,,,,,,,32
