,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Brentford,46,25,15,6,66,42,90,30
1,2,Stoke City,46,23,15,8,70,43,84,30
2,3,Stoke City,46,24,11,11,77,43,83,30
3,4,Cardiff City,46,23,14,9,75,50,83,30
4,5,Huddersfield Town,46,23,11,12,67,40,80,30
5,6,Brentford,46,21,15,10,65,47,78,30
6,7,Brighton & Hove Albion,46,21,10,15,68,53,73,30
7,8,Reading,46,19,14,13,60,49,71,30
8,9,Brentford,46,18,16,12,77,65,70,30
9,10,Cardiff City,46,16,16,14,66,51,64,30
10,11,Stoke City,46,17,13,16,58,64,64,30
11,12,Huddersfield Town,46,16,15,15,63,60,63,30
12,13,Bristol City,46,15,14,17,46,56,59,30
13,14,QPR,46,16,10,20,51,62,58,30
14,15,Oldham Athletic,46,15,12,19,65,76,57,30
15,16,Wigan Athletic,46,14,14,18,66,69,56,30
16,17,Wycombe Wanderers,46,15,10,21,64,59,55,30
17,18,Tranmere Rovers,46,13,13,20,53,65,52,30
18,19,Swindon Town,46,13,11,22,59,71,50,30
19,20,Port Vale,46,14,7,25,54,79,49,30
20,21,Colchester,46,10,14,22,56,71,44,30
21,22,Blackpool,46,11,11,24,43,75,44,30
22,23,Peterborough United,46,11,10,25,56,89,43,30
23,24,Chesterfield,46,7,13,26,47,93,34,30
24,25,Notts County,,,,,,,,30
25,26,Northampton Town,,,,,,,,30
26,27,AFC Bournemouth,,,,,,,,30
27,28,Bury,,,,,,,,30
28,29,Wrexham,,,,,,,,30
29,30,Cambridge United,,,,,,,,30
