,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Yeovil Town,46,26,13,7,73,35,91,30
1,2,Blackpool,46,25,10,11,63,39,85,30
2,3,Yeovil Town,46,24,11,11,76,49,83,30
3,4,Nottingham Forest,46,23,13,10,65,41,82,30
4,5,Oldham Athletic,46,23,10,13,55,39,79,30
5,6,Blackpool,46,21,12,13,69,47,75,30
6,7,Scunthorpe United,46,20,12,14,69,53,72,30
7,8,Bristol City,46,19,11,16,54,55,68,30
8,9,Blackpool,46,18,13,15,58,53,67,30
9,10,Nottingham Forest,46,19,9,18,59,62,66,30
10,11,Yeovil Town,46,16,15,15,52,47,63,30
11,12,Oldham Athletic,46,18,6,22,64,65,60,30
12,13,Swansea City,46,17,9,20,66,72,60,30
13,14,Carlisle United,46,15,14,17,48,51,59,30
14,15,Tranmere Rovers,46,14,17,15,60,69,59,30
15,16,Millwall,46,17,8,21,56,77,59,30
16,17,Doncaster Rovers,46,15,9,22,49,61,54,30
17,18,Port Vale,46,14,11,21,49,58,53,30
18,19,Crewe Alexandra,46,13,13,20,50,64,52,30
19,20,Northampton Town,46,12,15,19,61,77,51,30
20,21,Huddersfield Town,46,13,9,24,58,75,48,30
21,22,Gillingham,46,12,11,23,45,53,47,30
22,23,Cheltenham Town,46,11,14,21,47,65,47,30
23,24,Brighton & Hove Albion,46,8,13,25,40,79,37,30
24,25,AFC Bournemouth,,,,,,,,30
25,26,Leyton Orient,,,,,,,,30
26,27,Rotherham,,,,,,,,30
27,28,Chesterfield,,,,,,,,30
28,29,Bradford City,,,,,,,,30
29,30,Brentford,,,,,,,,30
