,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Wacker Innsbruck,35,21,8,6,59,28,71,10
1,2,TSV Hartberg,35,19,8,8,60,33,65,10
2,3,SC Wiener Neustadt,36,17,11,8,53,37,62,10
3,4,SV Ried,36,17,10,9,68,41,61,10
4,5,Liefering,36,14,13,9,58,44,55,10
5,6,Austria Lustenau,36,12,9,15,48,52,45,10
6,7,WSG Tirol,36,10,10,16,45,56,40,10
7,8,Kapfenberger SV,36,9,8,19,40,68,35,10
8,9,Floridsdorfer AC,36,8,6,22,37,75,30,10
9,10,FC Blau-Weiss Linz,36,5,11,20,35,69,26,10
