,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,SKN St. Pölten,36,26,2,8,68,34,80,10
1,2,LASK Linz,36,22,6,8,65,35,72,10
2,3,Wacker Innsbruck,36,17,8,11,61,47,59,10
3,4,Liefering,36,17,6,13,65,49,57,10
4,5,Austria Lustenau,36,16,9,11,55,39,57,10
5,6,Kapfenberger SV,36,14,8,14,63,62,50,10
6,7,SC Wiener Neustadt,36,12,9,15,38,48,45,10
7,8,Austria Klagenfurt,36,8,10,18,43,62,34,10
8,9,Austria Salzburg (2005),36,7,11,18,45,73,32,10
9,10,Floridsdorfer AC,36,4,5,27,23,77,17,10
