,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Barnsley,46,27,10,9,79,45,91,30
1,2,Ipswich Town,46,26,11,9,78,40,89,30
2,3,Bolton,46,25,12,9,71,42,87,30
3,4,Ipswich Town,46,24,10,12,88,67,82,30
4,5,Birmingham City,46,22,11,13,65,44,77,30
5,6,Barnsley,46,21,13,12,69,50,76,30
6,7,Charlton Athletic,46,21,11,14,64,48,74,30
7,8,Manchester City,46,21,11,14,62,49,74,30
8,9,Ipswich Town,46,17,16,13,49,41,67,30
9,10,Barnsley,46,16,18,12,62,53,66,30
10,11,Birmingham City,46,15,17,14,55,51,62,30
11,12,Bolton,46,14,15,17,45,50,57,30
12,13,Wolverhampton,46,15,12,19,57,68,57,30
13,14,Huddersfield Town,46,14,14,18,53,55,56,30
14,15,Fulham,46,13,15,18,57,67,54,30
15,16,QPR,46,13,15,18,59,71,54,30
16,17,Blackburn Rovers,46,13,15,18,55,67,54,30
17,18,Norwich City,46,13,12,21,55,66,51,30
18,19,Tranmere Rovers,46,14,9,23,46,67,51,30
19,20,Nottingham Forest,46,13,12,21,41,67,51,30
20,21,Crystal Palace,46,10,19,17,43,60,49,30
21,22,Sheffield United,46,11,13,22,52,77,46,30
22,23,Stockport County,46,7,15,24,48,69,36,30
23,24,Portsmouth,46,8,12,26,38,77,36,30
24,25,Crewe Alexandra,,,,,,,,30
25,26,Grimsby Town,,,,,,,,30
26,27,West Bromwich,,,,,,,,30
27,28,Walsall,,,,,,,,30
28,29,Port Vale,,,,,,,,30
29,30,Swindon Town,,,,,,,,30
