,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Swansea City,46.0,24.0,13.0,9.0,51.0,30.0,85.0,24
1,2,Rotherham,46.0,24.0,12.0,10.0,72.0,36.0,84.0,24
2,3,Northampton Town,46.0,25.0,7.0,14.0,63.0,45.0,82.0,24
3,4,Darlington,46.0,21.0,16.0,9.0,66.0,36.0,79.0,24
4,5,Peterborough United,46.0,22.0,12.0,12.0,63.0,54.0,78.0,24
5,6,Barnet,46.0,21.0,12.0,13.0,59.0,53.0,75.0,24
6,7,Hartlepool United,46.0,21.0,9.0,16.0,60.0,49.0,72.0,24
7,8,Cheltenham Town,46.0,20.0,10.0,16.0,50.0,42.0,70.0,24
8,9,Torquay United,46.0,19.0,12.0,15.0,62.0,52.0,69.0,24
9,10,Rochdale,46.0,18.0,14.0,14.0,57.0,54.0,68.0,24
10,11,Brighton & Hove Albion,46.0,17.0,16.0,13.0,64.0,46.0,67.0,24
11,12,Plymouth Argyle,46.0,16.0,18.0,12.0,55.0,51.0,66.0,24
12,13,Macclesfield Town,46.0,18.0,11.0,17.0,66.0,61.0,65.0,24
13,14,Hull City,46.0,15.0,14.0,17.0,43.0,43.0,59.0,24
14,15,Lincoln City,46.0,15.0,14.0,17.0,67.0,69.0,59.0,24
15,16,Southend United,46.0,15.0,11.0,20.0,53.0,61.0,56.0,24
16,17,Mansfield Town,46.0,16.0,8.0,22.0,50.0,65.0,56.0,24
17,18,Halifax Town,46.0,15.0,9.0,22.0,44.0,58.0,54.0,24
18,19,Leyton Orient,46.0,13.0,13.0,20.0,47.0,52.0,52.0,24
19,20,York City,46.0,12.0,16.0,18.0,39.0,53.0,52.0,24
20,21,Exeter City,46.0,11.0,11.0,24.0,46.0,72.0,44.0,24
21,22,Shrewsbury Town,46.0,9.0,13.0,24.0,40.0,67.0,40.0,24
22,23,Carlisle United,46.0,9.0,12.0,25.0,42.0,75.0,39.0,24
23,24,Chester City,46.0,10.0,9.0,27.0,44.0,79.0,39.0,24
