,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Carlisle United,46.0,25.0,11.0,10.0,84.0,42.0,86.0,24
1,2,Northampton Town,46.0,22.0,17.0,7.0,63.0,37.0,83.0,24
2,3,Leyton Orient,46.0,22.0,15.0,9.0,67.0,51.0,81.0,24
3,4,Grimsby Town,46.0,22.0,12.0,12.0,64.0,44.0,78.0,24
4,5,Cheltenham Town,46.0,19.0,15.0,12.0,65.0,53.0,72.0,24
5,6,Wycombe Wanderers,46.0,18.0,17.0,11.0,72.0,56.0,71.0,24
6,7,Lincoln City,46.0,15.0,21.0,10.0,65.0,53.0,66.0,24
7,8,Darlington,46.0,16.0,15.0,15.0,58.0,52.0,63.0,24
8,9,Peterborough United,46.0,17.0,11.0,18.0,57.0,49.0,62.0,24
9,10,Shrewsbury Town,46.0,16.0,13.0,17.0,55.0,55.0,61.0,24
10,11,Boston United,46.0,15.0,16.0,15.0,50.0,60.0,61.0,24
11,12,Bristol Rovers,46.0,17.0,9.0,20.0,59.0,67.0,60.0,24
12,13,Wrexham,46.0,15.0,14.0,17.0,61.0,54.0,59.0,24
13,14,Rochdale,46.0,14.0,14.0,18.0,66.0,69.0,56.0,24
14,15,Chester City,46.0,14.0,12.0,20.0,53.0,59.0,54.0,24
15,16,Mansfield Town,46.0,13.0,15.0,18.0,59.0,66.0,54.0,24
16,17,Macclesfield Town,46.0,12.0,18.0,16.0,60.0,71.0,54.0,24
17,18,Barnet,46.0,12.0,18.0,16.0,44.0,57.0,54.0,24
18,19,Bury,46.0,12.0,17.0,17.0,45.0,57.0,53.0,24
19,20,Torquay United,46.0,13.0,13.0,20.0,53.0,66.0,52.0,24
20,21,Notts County,46.0,12.0,16.0,18.0,48.0,63.0,52.0,24
21,22,Stockport County,46.0,11.0,19.0,16.0,57.0,78.0,52.0,24
22,23,Oxford United,46.0,11.0,16.0,19.0,43.0,57.0,49.0,24
23,24,Rushden & Diamonds,46.0,11.0,12.0,23.0,44.0,76.0,45.0,24
