,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Paysandu,6,2,3,1,16,10,9,44
1,2,Figueirense,6,2,3,1,8,8,6,44
2,3,Caxias,6,1,3,2,6,7,6,44
3,4,Avaí,6,1,3,2,8,13,6,44
4,5,União São João,,,,,,,47,44
5,6,Paysandu,,,,,,,41,44
6,7,Avaí,,,,,,,41,44
7,8,Ceará,,,,,,,41,44
8,9,Náutico,,,,,,,40,44
9,10,Figueirense,,,,,,,38,44
10,11,CRB,,,,,,,38,44
11,12,Caxias,,,,,,,34,44
12,13,Criciúma,,,,,,,32,44
13,14,Sergipe,,,,,,,32,44
14,15,Tuna Luso,,,,,,,32,44
15,16,Malutrom,,,,,,,30,44
16,17,Paysandu,,,,,,,29,44
17,18,Ceará,,,,,,,25,44
18,19,Náutico,,,,,,,46,44
19,20,CRB,,,,,,,42,44
20,21,Fortaleza,,,,,,,42,44
21,22,São Raimundo-AM,,,,,,,41,44
22,23,América-RN,,,,,,,41,44
23,24,Anapolina,,,,,,,37,44
24,25,Remo,,,,,,,37,44
25,26,Sampaio Corrêa,,,,,,,37,44
26,27,Sergipe,,,,,,,35,44
27,28,Tuna Luso,,,,,,,33,44
28,29,ABC,,,,,,,32,44
29,30,Nacional-AM,,,,,,,30,44
30,31,Caxias,,,,,,,29,44
31,32,Figueirense,,,,,,,24,44
32,33,Avaí,,,,,,,,44
33,34,União São João,,,,,,,,44
34,35,Joinville,,,,,,,,44
35,36,Londrina,,,,,,,,44
36,37,Vila Nova,,,,,,,,44
37,38,Americano,,,,,,,,44
38,39,Bragantino,,,,,,,,44
39,40,XV de Piracicaba,,,,,,,,44
40,41,Malutrom,,,,,,,,44
41,42,Criciúma,,,,,,,,44
42,43,Desportiva Capixaba,,,,,,,,44
43,44,Serra,,,,,,,,44
