,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Rapid Wien ,36,21,8,7,67,31,71,10
1,2,Grazer AK ,36,21,7,8,58,28,70,10
2,3,Austria Wien,36,19,12,5,64,24,69,10
3,4,SV Mattersburg ,36,12,9,15,48,58,45,10
4,5,Wacker Innsbruck,36,11,11,14,48,48,44,10
5,6,Sturm Graz ,36,10,10,16,37,47,40,10
6,7,Admira Wacker,36,10,8,18,36,63,38,10
7,8,Austria Salzburg ,36,9,9,18,37,51,36,10
8,9,SC Bregenz,36,4,9,23,30,80,21,10
9,10,Austria Kärnten ,0,0,0,0,0,0,0,10
