,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Red Bull Salzburg,36,19,11,6,60,30,68,10
1,2,Rapid Wien,36,16,14,6,52,30,62,10
2,3,Admira Wacker,36,15,10,11,59,52,55,10
3,4,Austria Wien,36,14,12,10,52,44,54,10
4,5,Sturm Graz,36,12,15,9,47,41,51,10
5,6,SV Ried,36,11,15,10,44,38,48,10
6,7,Wacker Innsbruck,36,10,15,11,36,45,45,10
7,8,SV Mattersburg,36,9,11,16,41,43,38,10
8,9,SC Wiener Neustadt,36,6,15,15,26,51,33,10
9,10,Kapfenberger SV,36,5,8,23,21,64,23,10
