,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Sturm Graz,36,19,9,8,66,33,66,10
1,2,Red Bull Salzburg,36,17,12,7,53,31,63,10
2,3,Austria Wien,36,17,10,9,62,37,61,10
3,4,SV Ried,36,16,10,10,51,38,58,10
4,5,Rapid Wien,36,14,11,11,52,39,53,10
5,6,Wacker Innsbruck,36,13,11,12,43,42,50,10
6,7,SC Wiener Neustadt,36,14,8,14,44,52,50,10
7,8,Kapfenberger SV,36,9,11,16,42,61,38,10
8,9,SV Mattersburg,36,7,10,19,29,56,31,10
9,10,LASK Linz,36,3,10,23,22,75,19,10
