,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,AFC Wimbledon,46,29,12,5,82,46,99,30
1,2,Plymouth Argyle,46,24,14,8,84,41,86,30
2,3,Portsmouth,46,26,7,13,77,46,85,30
3,4,Plymouth Argyle,46,24,13,9,74,48,85,30
4,5,AFC Wimbledon,46,24,9,13,72,46,81,30
5,6,Accrington Stanley,46,21,15,10,75,44,78,30
6,7,Northampton Town,46,21,12,13,64,50,75,30
7,8,Oxford United,46,19,12,15,60,61,69,30
8,9,Bristol Rovers,46,18,14,14,66,55,68,30
9,10,Accrington Stanley,46,17,16,13,67,62,67,30
10,11,Plymouth Argyle,46,19,9,18,63,61,66,30
11,12,Portsmouth,46,17,13,16,61,53,64,30
12,13,AFC Wimbledon,46,17,13,16,45,44,64,30
13,14,Leyton Orient,46,17,13,16,63,65,64,30
14,15,Cambridge United,46,17,11,18,67,68,62,30
15,16,Carlisle United,46,15,6,25,49,72,51,30
16,17,Luton Town,46,14,9,23,54,83,51,30
17,18,Mansfield Town,46,11,15,20,52,67,48,30
18,19,Wycombe Wanderers,46,11,15,20,43,59,48,30
19,20,Exeter City,46,13,8,25,45,78,47,30
20,21,Barnet,46,12,10,24,69,91,46,30
21,22,Hartlepool United,46,10,13,23,43,64,43,30
22,23,Notts County,46,8,10,28,46,81,34,30
23,24,Stevenage,46,7,13,26,51,87,34,30
24,25,Yeovil Town,,,,,,,,30
25,26,Crawley Town,,,,,,,,30
26,27,Morecambe,,,,,,,,30
27,28,Newport County,,,,,,,,30
28,29,Dag and Red,,,,,,,,30
29,30,York City,,,,,,,,30
